response_area_id,population,total_units,single_family,duplex,small_multifamily,large_multifamily,multifamily,mobile_other,yb_total,built_2010_plus,built_1970_2009,built_pre_1970,pct_single_family,pct_duplex,pct_small_mf,pct_large_mf,pct_multifamily,pct_built_2010_plus,pct_built_1970_2009,pct_built_pre_1970
1,41.894814612711976,14.208282803744837,13.697259144779062,0.0,0.0,0.18250844963063373,0.18250844963063373,0.3285152093351407,14.208282803744837,2.5459928723473406,10.457734163835314,1.2045557675621827,96.4033397559409,0.0,0.0,1.2845215157353884,1.2845215157353884,17.91907514450867,73.60308285163777,8.477842003853565
2,309.37421319538737,115.51379601388746,108.5720511670071,2.0354026753640446,4.036053687744721,0.8003545877542383,6.871810950863003,0.06993389601736062,115.51379601388746,7.235299016528951,99.40213973167963,8.876357265678893,93.9905491063199,1.7620429295902815,3.4940014327461744,0.692864935074956,5.9489092974114115,6.263579993214923,86.05218005278708,7.684239953998002
3,245.46836198211963,151.412523254022,140.23723385404284,0.0,0.003142909414205786,0.0017235309690805923,0.004866440383286378,11.17042295959585,151.412523254022,18.090967219485094,132.39335720344522,0.9281988310917043,92.61930971110587,0.0,0.002075726199300559,0.0011383014641325646,0.0032140276634331235,11.948131390119041,87.43884215001907,0.6130264598618981
4,220.719775011095,136.1698420122336,126.11974691685293,0.0,0.0,0.0,0.0,10.050095095380689,136.1698420122336,16.254344713140014,119.0894487144683,0.8260485846253106,92.61944131911545,0.0,0.0,0.0,0.0,11.936816899354053,87.45655201962357,0.6066310810224027
6,562.0424343144446,253.2731773151178,227.95742904101803,1.579404048917374,15.912362187096173,7.080752654850315,24.57251889086386,0.7432293832359472,253.2731773151178,11.667931953247194,200.46247000757876,41.14277535429187,90.00456797578593,0.6235970447641633,6.28268747436224,2.7956978034198126,9.701982322546215,4.606856547912363,79.14871686478156,16.244426587306084
7,175.01167412747725,67.2108944687647,38.50777985261783,4.671676235336968,2.691105042078944,5.6903518828692174,13.05313316028513,15.649981455861752,67.2108944687647,19.437373309282364,34.316791134232574,13.456730025249776,57.2939553282002,6.950772300029517,4.003971474192471,8.46641296451385,19.42115673873584,28.919974154362137,51.05837588604152,20.021649959596353
8,1082.2475913917847,427.14224117990653,335.1474373506556,0.1867234634443398,13.454856379891044,67.6260843176722,81.26766416100759,10.72713966824338,427.14224117990653,127.18684575730833,291.05964511697186,8.895750305626343,78.46272389845332,0.04371458625317612,3.1499709189904355,15.832216483873577,19.02590198911719,29.77622756437684,68.14115230396553,2.082620131657635
9,588.1746099069928,306.23261411208773,264.4737702869409,9.006801122074531,25.38284702529081,1.910529722007984,36.30017786937333,5.4586659557734345,306.23261411208773,19.924396697317093,106.99026221248592,179.3179552022847,86.36368502217658,2.9411632553212796,8.288747133902643,0.6238818577660343,11.853792246989956,6.506294816144023,34.9375792394618,58.556125944394175
10,243.53286804136766,119.68268910239033,103.20766569473228,1.8589321972230894,0.11977005890139042,0.01249400981195901,1.9911962659364388,14.483827141721594,119.68268910239033,17.95215438389263,81.84702898009259,19.883505738405113,86.23441407339753,1.5532172707389162,0.10007300119980204,0.010439278984841491,1.66372955092356,14.999791965347884,68.38668949865526,16.61351853599686
11,0.0009680848369316847,0.00024097397557875915,0.0002286276419717962,0.0,0.0,0.0,0.0,1.2346333606962957e-05,0.00024097397557875915,6.371590022164812e-05,0.0001406600150221851,3.659806033492591e-05,94.87648673376029,0.0,0.0,0.0,0.0,26.440988106129915,58.37145471180237,15.187557182067705
12,915.5482553147483,438.13924088208637,271.80372476460644,17.220466874994504,17.672972577668872,126.46543148233796,161.35887093500133,4.976645182478624,438.13924088208637,160.55438019989836,163.88620893367852,113.69865174850952,62.03592360670458,3.9303639729519086,4.033642944669521,28.86421020580825,36.82821712342968,36.64460181120991,37.40505155478282,25.95034663400727
13,263.18645183426537,79.60171102047886,52.18920126508217,0.0,0.0,0.0,0.0,27.412509755396695,79.60171102047886,7.248500175705857,64.05038337078265,8.302827473990344,65.56291390728477,0.0,0.0,0.0,0.0,9.105960264900663,80.4635761589404,10.43046357615894
14,2648.6962880686806,972.7128741475999,829.7434722348019,0.0,33.28235064771616,88.55999389740124,121.8423445451174,21.12705736768069,972.7128741475999,412.12232454215484,522.3881992967622,38.20235030868289,85.30199345432908,0.0,3.421600714073193,9.104433204403453,12.526033918476646,42.3683427551324,53.70425468610532,3.927402558762273
15,6252.173497906771,3009.6474420341096,2782.3794476286153,17.1163463929936,41.92128009173695,133.21970915586198,192.25733564059252,35.010658764901734,3009.6474420341096,521.2516394279392,2403.280899471195,85.11490313497526,92.44868381487593,0.5687159949015588,1.392896706313345,4.426422420621589,6.388035121836492,17.319358810866046,79.85257229487671,2.8280688942572367
16,2351.9239479578832,773.1307628373386,572.2894036359271,0.0,17.505746839840526,7.998490499730923,25.50423733957145,175.33712186184016,773.1307628373386,346.6725088773664,368.43603582365995,58.02221813631233,74.02232987543569,0.0,2.2642672729249056,1.0345585616561155,3.2988258345810215,44.840087284213254,47.655073828846774,7.504838886939985
17,1006.4505532909232,343.72557680208075,157.90310036415065,0.176390764040935,0.0,19.445704813683044,19.62209557772398,166.2003808602061,343.72557680208075,82.79810221873497,252.28008743969497,8.647387143650768,45.93871129208176,0.051317322871932185,0.0,5.657334259091227,5.70865158196316,24.088432111762987,73.3957856109612,2.5157822772758007
18,5920.501600547355,3448.9466986156685,887.6362880895871,50.45304584047602,1569.2437657153191,936.1940971384305,2555.890908694226,5.419501831855626,3448.9466986156685,310.6854057016426,2539.42519400835,598.8360989056756,25.736445519609358,1.4628537420055452,45.49921766970708,27.14434808500225,74.10641949671486,9.008124301438027,73.62900664796065,17.36286905060131
19,2736.379602346303,1140.7055543348888,455.8201882332754,8.195625781788168,194.58993925159854,303.59081764893995,506.3763826823266,178.50898341928658,1140.7055543348888,381.9679136778411,738.3632142982774,20.374426358770272,39.9594958138913,0.7184698760029087,17.05873514090655,26.614301692074662,44.39150670898411,33.48523308458467,64.72864197884921,1.7861249365661227
20,3615.3139659918393,1873.4224432563879,805.8348058791521,37.633764081197896,657.7918716132317,372.1613752192992,1067.5870109137288,0.0006264635067985479,1873.4224432563879,89.36787782406327,1695.8949245929628,88.15964083936173,43.01404676664639,2.008824235914607,35.11177492193678,19.86532063598039,56.985919793831776,4.770300374363178,90.52389281966504,4.70580680597177
21,38.26666821095453,17.568875191446637,17.39670168429091,0.00011712577148763194,0.1675014902708323,0.004034332129018434,0.17165294817133836,0.0005205589843894753,17.568875191446637,0.11569708996879356,15.728901602659569,1.7242764988182746,99.02000836547835,0.0006666663073834934,0.9533990562604714,0.02296295058765366,0.9770286731555083,0.6585344178728095,89.52708372768876,9.814381854438436
22,99.49126357279593,61.371162896132695,56.841498052173584,0.0,0.0011076213248806508,0.000607405242676486,0.0017150265675571368,4.52794981739155,61.371162896132695,7.3312744131652385,53.6641753193651,0.37571316360235835,92.6192292435043,0.0,0.0018047911634903168,0.0009897241864301738,0.0027945153499204906,11.945796799667974,87.44200498561312,0.6121982147189098
23,1728.9388534436505,589.4130787204064,563.0272301991413,0.0,0.0,14.031069556008413,14.031069556008413,12.35477896525666,589.4130787204064,269.1359340440586,304.2817253824981,15.99541929384959,95.52336901336703,0.0,0.0,2.380515475915353,2.380515475915353,45.66168342045321,51.62452893700328,2.713787642543502
24,6412.684846633943,2517.232272566461,1380.3564390876777,292.8560231228119,822.8115052138786,21.208305142092364,1136.8758334787829,0.0,2517.232272566461,47.224127856394055,998.0362448554063,1471.9718998546603,54.836276100986346,11.634048487080161,32.68715065276736,0.8425247591661177,45.16372389901364,1.8760337840514965,39.64815864361423,58.47580757233426
25,755.0501278673062,261.9120001418866,189.8882793690833,1.2375460572597363,0.01577517153377661,0.0,1.253321228793513,70.77039954400979,261.9120001418866,13.010053778869421,239.13214094638624,9.769805416630895,72.50079387970555,0.472504526936267,0.006023080853580846,0.0,0.4785276077898478,4.967337797359966,91.30247595254905,3.7301862500909695
26,1373.5891165080086,586.4370805999208,367.02615865450326,42.02093764479422,32.38084018510614,68.4694101624,142.87118799230035,76.53973395311715,586.4370805999208,225.0661983987961,238.85907163485328,122.51181056627136,62.585769351255585,7.1654639576691,5.521622226203837,11.675491272202006,24.362577456074945,38.37857561267358,40.73055397358267,20.890870413743738
27,399.3396326337252,146.6603013679908,125.1030275965388,0.0009831648597519425,5.016787499837321,13.35200673917449,18.36977740387156,3.18749636758047,146.6603013679908,62.10962001738095,78.78999209464999,5.760689255959887,85.30122086865084,0.0006703687709498477,3.42068538864482,9.104036071542275,12.525391828958043,42.34930614354828,53.722780711431305,3.927913145020429
28,11619.389697708571,7090.774876542673,2622.7014512137102,480.3342625122972,994.2835418418967,2971.624617672796,4446.24242202699,21.831003301973336,7090.774876542673,2255.280038534839,3331.7952151727186,1503.6996228351154,36.98751542500654,6.774072945134862,14.022212792724995,41.90831988621395,62.704605624073814,31.80583332289448,46.987744966982206,21.20642171012332
29,1826.6126883852644,860.6917882274126,625.1892663355279,130.7451705403129,16.784995255762716,87.97235609580909,235.5025218918847,0.0,860.6917882274126,62.65458626614615,65.45244814571282,732.5847538155535,72.63799595707772,15.190707327367612,1.9501749041118739,10.221121811442794,27.362004042922276,7.279561292804098,7.60463258055611,85.11580612663978
30,110.22898810399496,46.042593204560625,19.653787833284596,2.25299519064482,15.31557368959617,7.693738895712629,25.262307775953616,1.12649759532241,46.042593204560625,1.4620500705248298,39.043927293195864,5.5366158408399295,42.686100989068194,4.893284747527329,33.26392503904217,16.710046850598648,54.86725663716814,3.1754294638209264,84.79958355023425,12.024986985944821
31,2063.9614785357467,839.2626850719174,410.78937635609185,10.552510458846633,160.91426856035704,208.09359554520134,379.56037456440504,48.91293415142056,839.2626850719174,430.69219307943763,355.3226762124098,53.24781578007001,48.94646022787143,1.2573548957371288,19.17329001069172,24.794810879429193,45.225455785858045,51.317924738013474,42.33748056866865,6.3445946933178785
32,2860.5891568307834,1427.8045549158057,603.4000180438898,43.019812883553314,441.7019546076859,339.68276938067686,824.404536871916,0.0,1427.8045549158057,68.02837166168351,1280.3808035096897,79.39537974443265,42.26068728849733,3.013004317393433,30.93574348722623,23.79056490688301,57.73931271150268,4.764543678437486,89.6747947120249,5.5606616095376165
33,5829.578238542052,3209.2384135922616,764.9557473806095,195.6505675984614,1189.7116589892398,1053.7731394301748,2439.135366017876,5.1473001937763305,3209.2384135922616,570.4578140671102,2553.1853195589088,85.59527996624291,23.836052321346738,6.0964796747356615,37.07146386975768,32.83561404995877,76.00355759445212,17.77548877799229,79.55735880342402,2.667152418583692
34,346.47436054004345,183.44382942605804,170.57057823826452,0.0,2.8505056201542853,1.5631805013749307,4.413686121529216,8.45956506626433,183.44382942605804,44.87247556888037,128.73251187793548,9.838841979242211,92.98245614035089,0.0,1.5538847117794485,0.8521303258145364,2.4060150375939853,24.461152882205518,70.17543859649123,5.363408521303258
35,278.8974131414952,147.65289616982147,137.2914104655069,0.0,2.2940587938118675,1.2576439776662935,3.5517027714781606,6.809782932836419,147.65289616982147,36.123564330762186,103.61361918048779,7.915712658571503,92.98253811940309,0.0,1.5536835736519379,0.8517570669388205,2.4054406405907582,24.465191857269794,70.17378044607919,5.36102769665102
36,192.2608296461753,118.57953595731291,109.83164043330741,0.0,0.0,0.0,0.0,8.747895524005497,118.57953595731291,14.189203814038896,103.67125445737663,0.7190776858973897,92.6227612096959,0.0,0.0,0.0,0.0,11.965980216980125,87.42761018621033,0.6064095968095611
37,4191.897651244163,1424.3123717794974,1377.4988702221206,0.10093902727421508,2.3325110209918014,15.19211223619872,17.62556228446474,29.18793927291212,1424.3123717794974,231.6562613576976,1089.5492595208011,103.10685090099885,96.71325599040543,0.007086860247384117,0.16376400761566265,1.066627836505984,1.2374787043690307,16.26442808105869,76.49651025354414,7.239061665397173
38,6.670048200381276,3.4087715618656156,2.8679568429157825,0.026221319706658582,0.03605431459665555,0.0,0.062275634303314134,0.4785390846465191,3.4087715618656156,0.7407522817131049,1.9305446634027381,0.7374746167497727,84.13461538461539,0.7692307692307693,1.0576923076923075,0.0,1.826923076923077,21.73076923076923,56.63461538461539,21.634615384615387
39,471.6915970169608,133.66006653951584,27.381259671241892,0.0,58.00875115917741,27.66354069878047,85.67229185795787,20.606515010316063,133.66006653951584,13.126067780543794,120.53399875897203,0.0,20.4857444561774,0.0,43.40021119324181,20.696937697993665,64.09714889123548,9.820485744456176,90.17951425554381,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2212.077385955348,927.7237441472763,285.3235131402085,25.76655527156939,314.5632130397807,196.74913213527583,537.0789004466259,105.32133056044192,927.7237441472763,223.73099202757666,681.1238343733137,22.868917746385804,30.755223733382568,2.7773952573837484,33.90699171216251,21.20772841877828,57.89211538832454,24.116122222701172,73.41882092274929,2.4650568545495113
43,2697.73592147118,1506.7314965851347,702.1725643852056,46.28426321489771,128.29399782678436,620.9441899909007,795.5224510325828,9.036481167345954,1506.7314965851347,607.7212336336626,310.84114767399205,588.1691152774798,46.60236850272353,3.0718321957028607,8.51472197385869,41.21133668461914,52.79789085418069,40.33374459955245,20.63016193518781,39.036093465259725
44,1624.6346086688852,912.8520212793446,432.94959468678627,25.84401629396251,72.74185288968403,375.72261114026156,474.30848032390816,5.593946268650269,912.8520212793446,376.30010200467007,173.85532506487198,362.69659420980264,47.42823421478716,2.831128780077916,7.968635791345208,41.159202409794034,51.958966981217166,41.22246467475557,19.045291132862594,39.73224419238184
45,1126.965064977789,572.3156521670746,376.3040815396148,2.099295036863565,112.27302415701311,72.309051269745,186.68137046362168,9.330200163838064,572.3156521670746,33.73937889987564,402.862543497256,135.71372976994294,65.75114276793558,0.3668072031429822,19.6173254622499,12.634470330480497,32.61860299587338,5.895239588873971,70.39166969692616,23.71309071419986
46,7807.997255534985,3857.116076727162,1707.260194041197,50.0450185637317,1166.544435164034,927.16636710016,2143.7558208279256,6.100061858039816,3857.116076727162,193.61838755172596,3566.9511236950384,96.54656548039796,44.262608645416776,1.2974724526879127,30.24395460127997,24.03781345068771,55.579240504655594,5.019770826187189,92.47715268972837,2.5030764840844406
47,8032.470364588886,2558.0970183490767,1275.9275011734235,449.7607823870383,453.54794137825604,245.76025512943914,1149.0689788947334,133.10053828091944,2558.0970183490767,211.71090790896608,2204.8527906787153,141.533319761395,49.877994932220005,17.58185006905255,17.72989601742951,9.607151463240665,44.91889754972272,8.276109404388357,86.19113250449215,5.532758091119491
48,632.5279863806809,267.13296637150455,157.37464084578895,0.0,46.140442577689356,63.61788294802623,109.75832552571559,0.0,267.13296637150455,16.856020268280453,242.74222736578994,7.53471873743412,58.912474556557136,0.0,17.27246292526897,23.815062518173885,41.08752544344286,6.309973829601627,90.86943879034602,2.8205873800523404
49,1049.3211752110662,493.27609974754847,228.69784546055558,14.206277705157028,116.29331215396935,127.12196995511626,257.62155981424263,6.9566944727502396,493.27609974754847,197.75312712931913,282.0269818893981,13.495990728831257,46.36305014120891,2.8799850048335194,23.575703792153433,25.770956675212002,52.22664547219895,40.08974430963234,57.17426448062969,2.735991209737976
